mahalle;semt_bucak_belde_id
TEPE MAH.;397
TEPELER MAH.;397
TEPELİ MAH.;397
TOHUMLUK MAH.;397
TOPALOĞLU MAH.;397
TOPÇULAR MAH.;397
VERİPOS MAH.;397
YAYLA EVLERİ (HOŞAROĞLU VE KAKŞİOĞLU) MAH.;397
YAYLA EVLERİ (TOHUMLUK) MAH.;397
YENİ MAH.;397
YEŞİLKÖY KÖYÜ;397
YILDIRIMLAR MAH.;397
YILDIZELİ KÖYÜ;397
ADALAR MAH.;497
BÜYÜKCAFERPAŞA MAH.;497
BÜYÜKTAŞHANE MAH.;497
ÇATAKLIHOCA MAH.;497
ESKİPAZAR MAH.;497
HASSADIKLAR MAH.;497
KESMETAŞ MAH.;497
KÜÇÜKCAFERPAŞA MAH.;497
KÜÇÜKTAŞHANE MAH.;497
LİMANKÖY MAH.;497
SABUNCULAR MAH.;497
ŞAİRLER MAH.;497
TAŞHANE MAH.;497
YAKA MAH.;497
YALI MAH.;497
YENİCAMİ MAH.;497
YENİPAZAR MAH.;497
ABDULLAHHOCA KÖYÜ;1367
ALICANLAR MAH.;1367
ALOĞLU MAH.;1367
ALT MAH.;1367
ALTINTAŞ MAH.;1367
ALTVEİS MAH.;1367
AREKNER MAH.;1367
ARKADERE MAH.;1367
AŞAĞI CORDANLAR MAH.;1367
AŞAĞI MAH.;1367
AŞIKLAR KÖYÜ;1367
AYANI MAH.;1367
AYDINLAR MAH.;1367
AYDOĞDU MAH.;1367
AYIŞIĞI MAH.;1367
AYKIRI FİLİZTEPE MAH.;1367
AYVALIK MAH.;1367
AZARLI MAH.;1367
BALIKÇI MAH.;1367
BALIKÇIOĞLU MAH.;1367
BAŞARAN MAH.;1367
BAŞKÖY KÖYÜ;1367
BAŞKÖY MAH.;1367
BAYRAKTARLAR MAH.;1367
BEKİROĞLU MAH.;1367
BEYAZSU KÖYÜ;1367
BİLGİNLER MAH.;1367
BİLGİNLER MEZRA MAH.;1367
BOĞAZİÇİ MAH.;1367
BOŞNAKLI MAH.;1367
BOZKURTLAR MAH.;1367
BOZTEPE MAH.;1367
BUCAK MAH.;1367
BUZLUPINAR KÖYÜ;1367
BÜYÜĞÜN EV VE ÇOBANLAR MAH.;1367
BÜYÜKKÖY KÖYÜ;1367
CAFEROĞLU MAH.;1367
CAĞAK MAH.;1367
CAMİ MAH.;1367
CAMİ YANI MAH.;1367
CAMİALTI MAH.;1367
CANIBEYAZ MAH.;1367
CEMAK MAH.;1367
CEVİTLİ MAH.;1367
CİMOROÇ MAH.;1367
CUMHURİYET MAH.;1367
ÇAHÇURİ MAH.;1367
ÇAKIRLI MAH.;1367
ÇAKIROĞLU MAH.;1367
ÇAMLICA MAH.;1367
ÇATALDERE KÖYÜ;1367
ÇAVUŞLU MAH.;1367
ÇAYCILAR MAH.;1367
ÇELİKLER VE SANDIKÇILAR MAH.;1367
ÇERMANLI MAH.;1367
ÇEVRE MAH.;1367
ÇINARTEPE KÖYÜ;1367
ÇİL MAH.;1367
ÇİLİNGİR KÖYÜ;1367
ÇOLAKLI MAH.;1367
ÇUKURLUHOCA KÖYÜ;1367
DARBOĞAZ MAH.;1367
DEMİRCİLER MAH.;1367
DEMİRHİSAR KÖYÜ;1367
DERE MAH.;1367
DEREİÇİ MAH.;1367
DÖĞÜRTLÜ MAH.;1367
DÜZ MAH.;1367
DÜZGEÇİT KÖYÜ;1367
ENESOĞLU MAH.;1367
ERDEMLİ KÖYÜ;1367
ERENLER KÖYÜ;1367
ESENDAĞ KÖYÜ;1367
EYUPOĞLU MAH.;1367
FENAÇİ MAH.;1367
GAGAUZLAR MAH.;1367
GELİNCİK 1 MAH.;1367
GELİNCİK 2 MAH.;1367
GEMİCİLER KÖYÜ;1367
GEYİKLİ MAH.;1367
GOBOCİT MAH.;1367
GÖLCÜK MAH.;1367
GÜLOVA MAH.;1367
GÜMÜŞLER MAH.;1367
GÜMÜŞPINAR MAH.;1367
GÜMÜŞTAŞ MAH.;1367
GÜNELİ MAH.;1367
GÜRÇAM MAH.;1367
GÜRPINAR KÖYÜ;1367
GÜZELTEPE KÖYÜ;1367
HABİBOĞLU MAH.;1367
HANİFLİ MAH.;1367
HAREMTEPE KÖYÜ;1367
HASANÇAVUŞ MAH.;1367
HAŞAFI MAH.;1367
HERVENİK MAH.;1367
HÜRREMLİ MAH.;1367
İNCELER MAH.;1367
İNCESIRT KÖYÜ;1367
İNCESU KÖYÜ;1367
İRFANOĞULLARI MAH.;1367
İSTAPONOZ MAH.;1367
KAÇKAR KÖYÜ;1367
KADIOĞLU MAH.;1367
KALENDERLİ MAH.;1367
KAMİLLİ MAH.;1367
KAMİLOĞLU MAH.;1367
KAPTANPAŞA KÖYÜ;1367
KARAKAŞLI MAH.;1367
KARALİ VE GÜNEŞTEPE MAH.;1367
KARALOĞLU MAH.;1367
KARANLIK MAH.;1367
KARŞI MAH.;1367
KARŞIYAKA MAH.;1367
KASAPOĞLU MAH.;1367
KATILYA MAH.;1367
KAVALA MAH.;1367
KAYMAKLI MAH.;1367
KAYNA MAH.;1367
KAZANCILAR MAH.;1367
KEMERKÖY KÖYÜ;1367
KESTANELİK KÖYÜ;1367
KESTANELİK MAH.;1367
KISIRLAR MAH.;1367
KİREÇHANE MAH.;1367
KODANA MAH.;1367
KOLAĞASI MAH.;1367
KORKAPOS MAH.;1367
KÖMÜRCÜLER VE APTİEFENDİLER MAH.;1367
KÖPRÜBAŞI KÖYÜ;1367
KÖPRÜBAŞI MAH.;1367
KÖSE MAH.;1367
KÖSELER MAH.;1367
KÖSEOĞLU MAH.;1367
KUREMELİ MAH.;1367
KURTULUŞ MAH.;1367
KURULAR MAH.;1367
KUYUBAŞI MAH.;1367
KÜÇÜKMUSTAFALI MAH.;1367
LATİFLİ KÖYÜ;1367
MADEN MAH.;1367
MADENLİ KÖYÜ;1367
MAHMUTOĞLU MAH.;1367
MAKRAŞ MAH.;1367
MALOZA MAH.;1367
MALTEPE KÖYÜ;1367
MAŞALAR MAH.;1367
MEHELLE MAH.;1367
MERGOLAR MAH.;1367
MERKEZ 1 MAH.;1367
MERKEZ 2 MAH.;1367
MERKEZ MAH.;1367
MESAVLİ MAH.;1367
MEYDANLI MAH.;1367
MEZRA MAH.;1367
MUSADAĞI KÖYÜ;1367
MUTİDÜZÜ MAH.;1367
OKUMUŞ ÇAY MAH.;1367
ORMANCIK KÖYÜ;1367
ORTA MAH.;1367
ORTAKÖY KÖYÜ;1367
ORTASIRT MAH.;1367
ÖZDEMİRLER MAH.;1367
PAŞANA MAH.;1367
PERİKOMA MAH.;1367
PUŞULİ MAH.;1367
REYHANLI MAH.;1367
SARALI MAH.;1367
SARBENİ MAH.;1367
SARIAHMETLER MAH.;1367
SARILAR MAH.;1367
SARISU KÖYÜ;1367
SASTAN MAH.;1367
SAZLIKLAR MAH.;1367
SEFALI KÖYÜ;1367
SELİMİYE KÖYÜ;1367
SESLİDERE KÖYÜ;1367
SEYRANTEPE MAH.;1367
SIRT MAH.;1367
SIRTKÖY KÖYÜ;1367
SİRANLIK MAH.;1367
SOĞUKSU MAH.;1367
SONGURLER MAH.;1367
SUİÇMEZLER MAH.;1367
ŞALAMBARLI MAH.;1367
ŞEN MAH.;1367
ŞİMŞİRLİ MAH.;1367
ŞİRİNKÖY KÖYÜ;1367
TAŞ MAH.;1367
TAŞDEMİRLER MAH.;1367
TAŞLIK MAH.;1367
TEPE MAH.;1367
TEPEBOYU MAH.;1367
TEPELER MAH.;1367
TEPELİ MAH.;1367
TOPKAYA MAH.;1367
TÜRKGELDİ MAH.;1367
ULAŞ MAH.;1367
UZUNDERE KÖYÜ;1367
ÜST MAH.;1367
ÜSTVEİS MAH.;1367
VERİPOS MAH.;1367
VERİTAĞ MAH.;1367
VERÜT MAH.;1367
VOYNA MAH.;1367
YALÇINLAR MAH.;1367
YAMAÇ KÖYÜ;1367
YANIKDAĞ KÖYÜ;1367
YAVUZLAR KÖYÜ;1367
YAZICILAR MAH.;1367
YENİ MAH.;1367
YENİCE KÖYÜ;1367
YENİHİSAR KÖYÜ;1367
YENİTEPE KÖYÜ;1367
YEŞİLIRMAK KÖYÜ;1367
YEŞİLTEPE KÖYÜ;1367
YILMAYANLAR MAH.;1367
YUKARI CORDANLAR MAH.;1367
YÜKSELEN MAH.;1367
ZAFER KÖYÜ;1367
ÇALIŞKANLAR MAH.;591
ERİKLİMANI MAH.;591
FIÇICILAR MAH.;591
MERKEZ MAH.;591
SARIYER MAH.;591
SUBAŞI MAH.;591
TERSANE MAH.;591
BAHATTİNPAŞA KÖYÜ;1367
BÜRÜCEK KÖYÜ;1367
ÇAKMAKÇILAR KÖYÜ;1367
ÇEŞME KÖYÜ;1367
ÇUKURLU KÖYÜ;1367
ESENTEPE KÖYÜ;1367
KİRAZDAĞI KÖYÜ;1367
MALTEPE KÖYÜ;1367
SANDIKTAŞ KÖYÜ;1367
UZUNKAYA KÖYÜ;1367
YANIKTAŞ KÖYÜ;1367
AKSU MAH.;756
HÜRRİYET MAH.;756
ILICA MAH.;756
LİMAN MAH.;756
MERKEZ MAH.;756
SAHİL MAH.;756
TATLISU MAH.;756
YENİ MAH.;756
ABDOĞLU MAH.;1367
AİLE MAH.;1367
AKINCILAR MAH.;1367
ARILI KÖYÜ;1367
ARMAĞAN MAH.;1367
ARMONİ MAH.;1367
ASLANDERE KÖYÜ;1367
AVCILAR KÖYÜ;1367
AYDINLIK MAH.;1367
AYLE MAH.;1367
BAHAR MAH.;1367
BALABAN MAH.;1367
BAŞ MAH.;1367
BAŞKÖY MAH.;1367
BEYAZSU MAH.;1367
BEYDERE KÖYÜ;1367
BULAK MAH.;1367
BULUTLU MAH.;1367
CENGİZLER MAH.;1367
CENNET KÖYÜ;1367
CEVİZLİK MAH.;1367
ÇAĞLAYAN KÖYÜ;1367
ÇAVUŞLU MAH.;1367
ÇEŞMELİ MAH.;1367
ÇINARLI KÖYÜ;1367
ÇİÇEKLİ MAH.;1367
DERBENT 1 MAH.;1367
DERBENT KÖYÜ;1367
DERE MAH.;1367
DEREİÇİ MAH.;1367
DEVRAN MAH.;1367
DOĞANAY KÖYÜ;1367
DÖRTYOL MAH.;1367
DÜZ MAH.;1367
EMİNOĞLU MAH.;1367
ESENTEPE MAH.;1367
GÖKÇETAŞ MAH.;1367
GURUPİT MAH.;1367
GÜLBAHAR MAH.;1367
GÜLTEPE MAH.;1367
GÜNEŞLİ MAH.;1367
GÜNGÖREN MAH.;1367
GÜRGENİ MAH.;1367
GÜRKANLAR MAH.;1367
GÜRSU KÖYÜ;1367
GÜZELYALI MAH.;1367
GÜZELYALI-ÜST MAH.;1367
HACILAR MAH.;1367
HARA KÖYÜ;1367
HAZARA MAH.;1367
HEMŞİN MAH.;1367
HÜRRİYET MAH.;1367
IHLAMURLU KÖYÜ;1367
KALINLAR MAH.;1367
KALKANCILAR MAH.;1367
KANCA MAH.;1367
KARAALİ KÖYÜ;1367
KARŞIYAKA MAH.;1367
KIYICIK KÖYÜ;1367
KİLİTTEPE MAH.;1367
KİRAZLIK MAH.;1367
KOZMAĞA MAH.;1367
KÖPRÜBAŞI MAH.;1367
KÖSEOĞLU MAH.;1367
KVAKÇE MAH.;1367
MERKEZ MAH.;1367
MERKEZ-LAVAŞA MAH.;1367
MEŞEDÜZÜ MAH.;1367
MEYVALI KÖYÜ;1367
MUHTAR CAVİT CİVELEK MAH.;1367
NANE MAH.;1367
NECİPPAŞA MAH.;1367
NOMAİKİ MAH.;1367
OKUL MAH.;1367
OKURA MAH.;1367
ORTA MAH.;1367
OSMANLI MAH.;1367
ÖZERLER MAH.;1367
ÖZGÜVENLER MAH.;1367
PAZİNE MAH.;1367
SAATKÖY KÖYÜ;1367
SARIKAVAK MAH.;1367
SARIKAYA MAH.;1367
SAVAŞ MAH.;1367
SIRT MAH.;1367
SULAK KÖYÜ;1367
SÜMER KÖYÜ;1367
SÜMER YALI MAH.;1367
ŞENOCAK MAH.;1367
ŞENTEPE MAH.;1367
ŞENYURT MAH.;1367
TAŞKESİK MAH.;1367
TAŞKÖPRÜ MAH.;1367
TEPE MAH.;1367
TEPECİK KÖYÜ;1367
TOHUMLU MAH.;1367
TÜFEKÇİLER MAH.;1367
ÜST MAH.;1367
YAYLACILAR KÖYÜ;1367
YAZICILAR MAH.;1367
YENİKÖY KÖYÜ;1367
YENİŞEHİTLİK KÖYÜ;1367
YEŞİLAY MAH.;1367
YILDIZLAR MAH.;1367
YUKARIDERBENT MAH.;1367
ZANNA MAH.;1367
ZEBELİT MAH.;1367
ADACAMİ MAH.;871
AŞAĞI KİREMİT MAH.;871
BİRLİK MAH.;871
ESKİCAMİ MAH.;871
KÜÇÜKCAMİİ MAH.;871
MERKEZ MAH.;871
ULUCAMİİ MAH.;871
ADA MAH.;1367
ALİCİK (1) MAH.;1367
ALİCİK (2) MAH.;1367
ALİKİCA MEVKİİ MAH.;1367
ALTINKAYA 1 MAH.;1367
ALTINKAYA MAH.;1367
ASMALIIRMAK KÖYÜ;1367
BALLIDERE KÖYÜ;1367
BAŞARAN KÖYÜ;1367
BAŞKÖY KÖYÜ;1367
BULUTLU KÖYÜ;1367
ÇAMLICA KÖYÜ;1367
ÇAMLIK MAH.;1367
DEREBAŞI MAH.;1367
DEREÜSTÜ MAH.;1367
DUMANKAYA KÖYÜ;1367
ESENTEPE MAH.;1367
GÜNELİ KÖYÜ;1367
GÜRGEN KÖYÜ;1367
HALKOLİM MAH.;1367
HAN YAYLASI MAH.;1367
ILICA MAH.;1367
İSLAHİYE KÖYÜ;1367
KANGELDİBİ MAH.;1367
KIBLEDAĞI KÖYÜ;1367
KIRLANGIÇ MAH.;1367
KİREÇLİ MAH.;1367
KİREMİT KÖYÜ;1367
KÖSELER MAH.;1367
KÜÇÜKDERE MAH.;1367
MAĞARA MEVKİ MAH.;1367
MERKEZ MAH.;1367
MERKEZ MEVKİİ MAH.;1367
MISIRLI MAH.;1367
OMEREVA MAH.;1367
ORTA MEŞE MAH.;1367
ORTAKÖY KÖYÜ;1367
ÖRNEK MEVKİİ MAH.;1367
ÖZÇELİKLER MAH.;1367
SELAMET KÖYÜ;1367
SIRT MAH.;1367
ŞEHİTLER MAH.;1367
TAŞKÖPRÜ MEVKİİ MAH.;1367
TATLISU MAH.;1367
TEPEBAŞI KÖYÜ;1367
TOPÇULAR MAH.;1367
TUĞLA MEVKİ MAH.;1367
YARIMADA KÖYÜ;1367
YENİCAMİ KÖYÜ;1367
YENİKÖY KÖYÜ;1367
YENİMESCİT MAH.;1367
YEŞİLKÖY KÖYÜ;1367
YEŞİLYAPRAK MAH.;1367
YEŞİLYURT KÖYÜ;1367
YILDIZ MAH.;1367
YUKARIİSLAHİYE KÖYÜ;1367
YUSUF HOCA MAH.;1367
YÜKSEKKÖY KÖYÜ;1367
BAHAR MAH.;953
MUTLU MAH.;953
ORTAKÖY MAH.;953
YENİKÖY MAH.;953
AKYAMAÇ KÖYÜ;1367
BİLENKÖY KÖYÜ;1367
ÇAMLITEPE KÖYÜ;1367
HİLAL KÖYÜ;1367
KANTARLI KÖYÜ;1367
LEVENTKÖY KÖYÜ;1367
NURLUCA KÖYÜ;1367
YALTKAYA KÖYÜ;1367
ÇAĞRANKAYA MAH.;1002
ÇARŞI MAH.;1002
GÜNDOĞDU MAH.;1002
GÜNEY MAH.;1002
KİRAZLI MAH.;1002
YEŞİLYURT MAH.;1002
ZAFER MAH.;1002
AHMETLİ MAH.;1367
ALLAR MAH.;1367
APROJLİ MAH.;1367
ARÇOVİT MAH.;1367
ARKANET MAH.;1367
AŞAĞI MAH.;1367
AYLAÇ MAH.;1367
AYVALIK KÖYÜ;1367
AYVAZLI MAH.;1367
BALLIKÖY KÖYÜ;1367
BAŞKÖY KÖYÜ;1367
BAYIRKÖY KÖYÜ;1367
BEKTAŞLAR MAH.;1367
BÜYÜK CAMİ MAH.;1367
CEVİZLİK KÖYÜ;1367
ÇAKAT MAH.;1367
ÇAMÇAVUŞ MAH.;1367
ÇAMLIKKÖY KÖYÜ;1367
ÇARŞI MAH.;1367
ÇATALTEPE KÖYÜ;1367
ÇİÇEKLİ KÖYÜ;1367
ÇİFTEKÖPRÜ KÖYÜ;1367
DEMİRKAPI KÖYÜ;1367
DEMİRLİ MAH.;1367
DEREKÖY KÖYÜ;1367
DİKMETAŞ MAH.;1367
DİKTAŞ KÖYÜ;1367
EMEKÇİLER MAH.;1367
ESKİCE KÖYÜ;1367
GÖLYAYLA KÖYÜ;1367
GUDURLU MAH.;1367
GÜNEYCE KÖYÜ;1367
GÜRDERE KÖYÜ;1367
GÜVENKÖY KÖYÜ;1367
HAMURLU MAH.;1367
HIÇA MAH.;1367
HINDRAKOL MAH.;1367
IHLAMUR KÖYÜ;1367
ILICAKÖY KÖYÜ;1367
ILICALAR MAH.;1367
İMAMLAR MAH.;1367
İŞKENCEDERE MAH.;1367
KAMA KÖYÜ;1367
KAMADİBİ MAH.;1367
KANCALI MAH.;1367
KARAGÖZLÜ MAH.;1367
KARALİ MAH.;1367
KASTAMONU MAH.;1367
KEMERKÖPRÜ MAH.;1367
KESTANE MAH.;1367
KIZILTEPE MAH.;1367
KÖPRÜBAŞI MAH.;1367
KÖSELİ MAH.;1367
KÖYİÇİ MAH.;1367
KUMLUK MAH.;1367
KURDOĞLU MAH.;1367
KURTULUŞ MAH.;1367
KUTURLU MAH.;1367
MAHİLLER MAH.;1367
MEHMETALİ MAH.;1367
MEŞEKÖY KÖYÜ;1367
MUÇOLAR MAH.;1367
ORTA MAH.;1367
ORTAKÖY KÖYÜ;1367
OTEL MAH.;1367
PAZARALTI MAH.;1367
PENDAZLI MAH.;1367
RÜZGARLI KÖYÜ;1367
SAKANDOZ MAH.;1367
SARAY MAH.;1367
SARMANLI MAH.;1367
SAVAYILLAR MAH.;1367
SIRT MAH.;1367
SIRTLAR MAH.;1367
SİVRİKAYA KÖYÜ;1367
ŞİMŞİRLİ KÖYÜ;1367
TOZKÖY KÖYÜ;1367
TULUMPINAR KÖYÜ;1367
TURAHLI MAH.;1367
TUZİKOLAR MAH.;1367
YAĞCILAR KÖYÜ;1367
YENİ MAH.;1367
YERELMA KÖYÜ;1367
YEŞİLTEPE MAH.;1367
YUKARI MAH.;1367
ZANETLİ MAH.;1367
ÇANAKÇEŞME MAH.;1044
FETHİYE MAH.;1044
FIÇITAŞI MAH.;1044
HAZAR MAH.;1044
SARAYKÖY MAH.;1044
ÜSTÜPİLER MAH.;1044
YALIKÖY MAH.;1044
YAPRAKLAR MAH.;1044
BÜYÜKÇİFTLİKKÖYÜ KÖYÜ;1367
ÇİFTLİK KÖYÜ;1367
DENİZGÖREN KÖYÜ;1367
KALECİK KÖYÜ;1367
KÖŞKLÜ KÖYÜ;1367
TAŞHANE KÖYÜ;1367
YAYLACILAR KÖYÜ;1367
ADALAR MAH.;1071
AKSU MAH.;1071
AŞAĞI TATLISU MAH.;1071
CEVİZLİK MAH.;1071
DAĞDİBİ MAH.;1071
KIZILTOPRAK MAH.;1071
KURUKÖY MAH.;1071
MEDRESE MAH.;1071
SOĞUKSU MAH.;1071
TAŞÇILAR MAH.;1071
YENİ MAH.;1071
YUKARI TATLISU MAH.;1071
AKSU OSB MAH.;1367
ARMUTLU MAH.;1367
AŞAĞI MAH.;1367
BABADAĞI MAH.;1367
BAYRAKTARLAR MAH.;1367
BİNAMLAR MAH.;1367
CAMİİ MAH.;1367
CUMHURİYET MAH.;1367
ÇAĞLAYAN KÖYÜ;1367
ÇAYIRLI KÖYÜ;1367
DEREİÇİ MAH.;1367
DURMUŞLAR MAH.;1367
DÜLGERLİ KÖYÜ;1367
DÜZ MAH.;1367
ESENDERE KÖYÜ;1367
ESENTEPE KÖYÜ;1367
FINDIKLI KÖYÜ;1367
GEÇİTLİ KÖYÜ;1367
HURMALIK KÖYÜ;1367
HÜSEYİNHOCA KÖYÜ;1367
İNCİ KÖYÜ;1367
KAYABAŞI KÖYÜ;1367
KAYALIK MAH.;1367
KOFOLAR MAH.;1367
MERKEZ MAH.;1367
MUSLUOĞLU MAH.;1367
ORMANLI KÖYÜ;1367
ORTA MAH.;1367
PINARKÖY KÖYÜ;1367
REŞİTLER MAH.;1367
SANDIKÇIOĞLU MAH.;1367
SEYRANTEPE KÖYÜ;1367
SIRT MAH.;1367
SOĞUKSU KÖYÜ;1367
ŞENDERE MAH.;1367
ÜNALAN KÖYÜ;1367
VOYUNTA MAH.;1367
YAMAÇ MAH.;1367
YENİGEÇİTLİ KÖYÜ;1367
YENİKÖY KÖYÜ;1367
YEŞİLDERE MAH.;1367
YEŞİLKÖY KÖYÜ;1367
YILDIRIMLAR MAH.;1367
YOKUŞLU KÖYÜ;1367
YOLBAŞI KÖYÜ;1367
YUKARI MAH.;1367
YUMURTATEPE KÖYÜ;1367
YUSUFLAR ORTA MAH.;1367
AKARSU KÖYÜ;863
AKARSU MÜCAVİR MAH.;863
AKPINAR KÖYÜ;863
AKTAŞ KÖYÜ;863
ARDINA MAH.;863
AŞAĞI MAH.;863
AZİNA MAH.;863
BALCILAR (ŞAFAKLAR) MAH.;863
BALIKÇILAR KÖYÜ;863
BOĞAZ KÖYÜ;863
ÇELİKLER MAH.;863
DAĞ DERESİ MAH.;863
DÜZ MAH.;863
EMİNOĞULLARI MAH.;863
ESENTEPE MAH.;863
ESKİ MAH.;863
GÖLTEPE MAH.;863
GÜNEBAKIŞ MAH.;863
HAZAVİTE MAH.;863
İSLAMOĞLU MAH.;863
KARANFİLLER MAH.;863
KAROĞULLARI MAH.;863
KETENLİ KÖYÜ;863
KOŞKOŞLAR MAH.;863
KURTULUŞ KÖYÜ;863
MERALLER MAH.;863
MERKEZ MAH.;863
MEZRA MAH.;863
MOLLAAHMETOĞLU MAH.;863
ORSİDİ MAH.;863
ORTA MAH.;863
PANDIRLAR MAH.;863
PEKMEZLİ KÖYÜ;863
PINARBAŞI KÖYÜ;863
SIRT MAH.;863
SÖĞÜTLÜ KÖYÜ;863
ŞAİRLER MAH.;863
ŞAİRTEPE MAH.;863
ŞENTEPE MAH.;863
TAŞLIK KÖYÜ;863
TAŞPINAR KÖYÜ;863
TİMENA MAH.;863
ÜST MAH.;863
VELİKÖY KÖYÜ;863
YAZICILAR (MERKEZ) MAH.;863
YAZICILAR MAH.;863
YENİKALE KÖYÜ;863
YEŞİLIRMAK MAH.;863
YUKARI KARŞI MAH.;863
YUKARI MAH.;863
AKINCILAR MAH.;1367
AKTEPE MAH.;1367
ALİK MAH.;1367
ALİŞÖR MAH.;1367
ALT MAH.;1367
AMBARLIK KÖYÜ;1367
ARDİN MAH.;1367
ARNAULT MAH.;1367
ASGOROZ MAH.;1367
ASMALIK MAH.;1367
AŞAĞI MAH.;1367
AYANE KÖYÜ;1367
AYVALI MAH.;1367
AZAKLIHOCA KÖYÜ;1367
AZAKLILAR MAH.;1367
BAŞ MAH.;1367
BAYINDIRLAR MAH.;1367
BEŞTEPE KÖYÜ;1367
BIÇAKCILAR MAH.;1367
BILDIRCINKÖY KÖYÜ;1367
CAMİDAĞI KÖYÜ;1367
CAMİÖNÜ-GÜNEŞLİ-MERKEZ GÜZELYURT MAH.;1367
CEVİZLİK MAH.;1367
CİNGÖZ MAH.;1367
ÇALIKLAR MAH.;1367
ÇAPLAR MAH.;1367
ÇAVUŞOĞLU MAH.;1367
ÇAYBAŞI KÖYÜ;1367
ÇAYCILAR KÖYÜ;1367
ÇELİKLER MAH.;1367
ÇETİNKAYALAR MAH.;1367
ÇİMENLİ KÖYÜ;1367
ÇİYANDA MAH.;1367
DELALLAR MAH.;1367
DEMİRCİOĞLU ALT MAH.;1367
DEMİRCİOĞLU ÜST MAH.;1367
DERE BAŞI MAH.;1367
DERE BOYU MAH.;1367
DERE MAH.;1367
DEREBAŞI KÖYÜ;1367
DEVRANLAR MAH.;1367
DÖRTYOL KÖYÜ;1367
DÜZ MAH.;1367
DÜZKÖY KÖYÜ;1367
ELMALI KÖYÜ;1367
EMİNOĞLU (EMİNUKA) MAH.;1367
ERENKÖY KÖYÜ;1367
ERENLER MAH.;1367
ESENDERE-GÜVEN-YEŞİLOVA MAH.;1367
ESENTEPE MAH.;1367
ESENYURT MAH.;1367
ESER MAH.;1367
FINDIKLAR MAH.;1367
GODOL MAH.;1367
GÖLGELİ KÖYÜ;1367
GÖLGELİ-1 MAH.;1367
GÖLGELİ-2 MAH.;1367
GÜLTEPE MAH.;1367
GÜNELİ MAH.;1367
GÜNEŞLİ MAH.;1367
GÜNEŞTEPE MAH.;1367
GÜNEYLER MAH.;1367
GÜVEN MAH.;1367
GÜZELKÖY KÖYÜ;1367
GÜZELTEPE MAH.;1367
GÜZELYURT KÖYÜ;1367
GÜZELYURT MAH.;1367
HALASLAR MAH.;1367
HAMÇAYIR MAH.;1367
HAVGER MAH.;1367
HEV MAH.;1367
HUR MAH.;1367
İÇMELER MAH.;1367
İSMAİLOĞLU MAH.;1367
İSTANOZ MAH.;1367
İŞYARLAR MAH.;1367
KADIBAŞLAR MAH.;1367
KALAMARİ MAH.;1367
KAMARAŞ MAH.;1367
KARAIRMAK MAH.;1367
KARASU KÖYÜ;1367
KARAYEMİŞ KÖYÜ;1367
KARŞI MAH.;1367
KARŞIYAKA MAH.;1367
KARTALTEPE MAH.;1367
KASARCILAR MAH.;1367
KATILA MAH.;1367
KAYADİBİ MAH.;1367
KAYALIK MAH.;1367
KENDİRLİ KÖYÜ;1367
KIRKLARTEPESİ KÖYÜ;1367
KİRAZLIK MAH.;1367
KİREÇHANE MAH.;1367
KOCATEPE KÖYÜ;1367
KOÇALLAR MAH.;1367
KOÇLAR MAH.;1367
KOKULUKAYA MAH.;1367
KONAKLAR MAH.;1367
KOP MAH.;1367
KORUTÜRK MAH.;1367
KOSELER MAH.;1367
KOSTANLAR MAH.;1367
KOTOS MAH.;1367
KÖMÜRCÜLER MAH.;1367
KÖPRÜBAŞI MAH.;1367
KÖPRÜLÜ KÖYÜ;1367
KÖSELER MAH.;1367
KURS'TAN İTİBAREN MAH.;1367
KUTLULAR MAH.;1367
KÜÇÜKÇAYIR KÖYÜ;1367
KÜÇÜKKÖY KÖYÜ;1367
MANAVLAR MAH.;1367
MELEK KÖYÜ;1367
MENDERES MAH.;1367
MERKEZ MAH.;1367
MERKEZ-AŞAĞI MAH.;1367
MESUDİYE MAH.;1367
MEZRA MAH.;1367
MURADİYE KÖYÜ;1367
MÜDERRİSLER MAH.;1367
ORTA MAH.;1367
ORTA MURADİYE MAH.;1367
ORTAPAZAR KÖYÜ;1367
ÖKSÜZLER MAH.;1367
ÖRNEK KÖYÜ;1367
PAZARKÖY KÖYÜ;1367
SADIKLAR MAH.;1367
SALARHA KÖYÜ;1367
SELİMİYE KÖYÜ;1367
SEYRANTEPE MAH.;1367
SIRT KASARCILAR MAH.;1367
SIRT MAH.;1367
SİLYANLI MAH.;1367
SOĞUKÇEŞME KÖYÜ;1367
SOĞUKSU MAH.;1367
SUKAS MAH.;1367
SÜTLÜCE KÖYÜ;1367
ŞAHİNTEPE MAH.;1367
ŞEHİT MAH.;1367
ŞÖZ MAH.;1367
TAŞEREK MAH.;1367
TAŞKÖPRÜ KÖYÜ;1367
TEKKE KÖYÜ;1367
TEPE ÜSTÜ MAH.;1367
TOPÇULAR MAH.;1367
TOPKAYA KÖYÜ;1367
TUĞLALI KÖYÜ;1367
TÜRÜTLER MAH.;1367
UZUNKÖY KÖYÜ;1367
ÜÇKAYA KÖYÜ;1367
ÜST MAH.;1367
ÜZÜMLÜ MAH.;1367
YAĞLITAŞ MAH.;1367
YEMİŞLİK KÖYÜ;1367
YENİ MELEK MAH.;1367
YENİGÜZELKÖY KÖYÜ;1367
YENİKASARCILAR KÖYÜ;1367
YENİKÖY MAH.;1367
